text,label,source
"[FOCUS]
송병준 벤처기업협회장은 “추경 예산이 현장의 혁신벤처기업에 신속히 전달돼 경제 회복과 혁신 성장의 마중물이 되기 위해 국회가 민생 경제 회복을 최우선으로 두고 추경예산안을 조속히 처리해주길 촉구한다”고 밝혔다. 김학균 한국벤처캐피탈협회장은 “대외 불확실성이 지속되는 상황에서 이번 추경은 벤처 생태계의 안정적 작동과 혁신기업에 대한 지속적 투자 기반을 뒷받침하는 계기가 될 것”이라며 “추경안이 조속히 통과돼 벤처투자시장에 즉각적

[DETAIL]
수정 2026-04-02 10:48 입력 2026-04-02 10:47 벤처업계가 2일 정부가 중동 전쟁 등 대외 불확실성 대응을 위해 마련한 2026년도 추가경정예산안에 대해 환영의 입장을 표했다. 업계는 이번 추경이 수출 벤처·스타트업 피해 최소화와 소상공인 경영 안정을 위한 자금을 시의적절하게 반영했다고 평가했다. 아울러 스타트업 창업 생태계 활성화와 지역 중소 제조기업의 인공지능(AI) 전환 지원까지 담아 단기 위기 대응과 중장기 성장 동력 확충을 함께 추진한다는 점에 의미를 부여했다.",1,023760|한국캐피탈
"[FOCUS]
이 외 주요 내용으로 최승호는 키움증권과 주식담보계약을 3월 9일 체결했으며 대상 주식등의 수는 146만7305주다. (2) 보고자에 대한 구체적인 사항(법인, 기타단체, 법령상조합, 민법상 조합의 경우 기재) (2) 특별관계자에 대한 구체적인 사항(법인, 기타단체, 법령상조합, 민법상 조합의 경우 기재) (2) 집합투자업자에 대한 구체적인 사항 ※ 교환대상이 주식인 교환사채권, 기초자산이 주식인 증권예탁증권ㆍ파생결합증권 및

[DETAIL]
주요 내역을 보면, 보고자 최승호는 558만9482주, 27.85%, 특별관계자 조보화는 163만3500주, 8.14%, 최민호는 85만주, 4.23%를 보유 중이다. 이 외 주요 내용으로 최승호는 키움증권과 주식담보계약을 3월 9일 체결했으며 대상 주식등의 수는 146만7305주다. 조보화는 NH투자증권과 주식담보계약을 체결했다.",1,460870|에스엠씨지
에스엠씨지가 9일 코스닥 상장 1주년을 맞아 기관투자자를 대상으로 공장 탐방형 기업설명회(IR)를 열며 투자자 소통 강화에 나섰다고 밝혔다.화장품 유리용기 전문기업 에스엠씨지는 지난 6일 부국증권 등 16개 기관투자자와 애널리스트를 초청해 안성 공장 탐방 및 기업설명회를 개최했다.이번,1,460870|에스엠씨지
"[FOCUS]
검수 공정의 육안 검사를 자동비전 검수시스템을 도입해 대체함으로써 검수 공정 인건비를 최대 60% 감축, 제품 품질 향상과 글로벌 경쟁력을 확보하고, 주요 고정비 항목인 전력비용도 FEMS(공장에너지관리시스템)를 상반기까지 도입해 에너지 비용을 5%까지 감축한다는 전략이다. 에스엠씨지에 따르면 지난해말부터 기존 1개 라인에서 1개 제품만 생산하던 방식에서 2개 제품이 생산 가능하도록 설비투자를 진행해 최근 완료, 이달부터 1개

[DETAIL]
에스엠씨지에 따르면 지난해말부터 기존 1개 라인에서 1개 제품만 생산하던 방식에서 2개 제품이 생산 가능하도록 설비투자를 진행해 최근 완료, 이달부터 1개 라인이 가동에 들어갔다. 다른 라인도 생산에 지장이 없도록 순차적으로 양산 시스템을 보강 구축해 제품 교체에 따른 로스를 최소화한다는 계획이다. 검수 공정의 육안 검사를 자동비전 검수시스템을 도입해 대체함으로써 검수 공정 인건비를 최대 60% 감축, 제품 품질 향상과 글로벌 경쟁력을 확보하고, 주요 고정비 항목인 전력비용도 FEMS(공장에너지관리시스템)를 상반기까지 도입해 에너지 비용을 5%까지 감축한다는 전략이다",1,460870|에스엠씨지
"[FOCUS]
화장품 유리용기 전문기업 에스엠씨지는 코스닥 상장 1주년을 맞아 지난 6일 부국증권 등 16개 기관투자자 및 애널리스트를 대상으로 안성 공장 탐방 및 기업설명회(IR)를 개최했다고 9일 밝혔다. 또 검수 공정의 육안 검사를 자동비전 검수시스템을 도입해 대체함으로써 검수 공정 인건비를 최대 60% 감축, 제품 품질 향상과 글로벌 경쟁력을 확보하고, 주요 고정비 항목인 전력비용도 공장에너지관리시스템(FEMS)을 상반기까지 도입해

[DETAIL]
화장품 유리용기 전문기업 에스엠씨지는 코스닥 상장 1주년을 맞아 지난 6일 부국증권 등 16개 기관투자자 및 애널리스트를 대상으로 안성 공장 탐방 및 기업설명회(IR)를 개최했다고 9일 밝혔다. 기관투자자 일행은 최근 성공적으로 멀티 생산 가동에 들어간 라인을 직접 참관했다. 에스엠씨지는 지난해 말부터 기존 1개 라인에서 1개 제품만 생산하던 방식에서 2개 제품이 생산할 수 있도록 설비투자를 진행해 최근 완료, 이달부터 1개 라인이 가동에 들어갔다.",1,460870|에스엠씨지
"[FOCUS]
또한 주요 고정비 항목인 전력비용도 공장에너지관리시스템(FEMS)을 상반기까지 도입해 에너지 비용을 5%까지 감축한다는 전략이다. 에스엠씨지는 지난해 말부터 기존 1개 라인에서 1개 제품만 생산하던 방식에서 2개 제품이 생산 가능하도록 설비투자를 진행해 최근 완료했으며, 이달부터 1개 라인이 가동에 들어갔다.

[DETAIL]
!AI가 자동 생성한 요약으로 정확하지 않을 수 있어요. 회사에 따르면 기관투자자 일행은 최근 성공적으로 멀티 생산 가동에 들어간 라인을 직접 참관했다. 에스엠씨지는 지난해 말부터 기존 1개 라인에서 1개 제품만 생산하던 방식에서 2개 제품이 생산 가능하도록 설비투자를 진행해 최근 완료했으며, 이달부터 1개 라인이 가동에 들어갔다.",1,460870|에스엠씨지
"[FOCUS]
이사회 결의일은 2026년 3월12일로, 회사는 이를 원자재 발주일자로 설명했다. 선급금 총잔액은 1억5000만원으로 기재됐다.

[DETAIL]
이사회 결의일은 2026년 3월12일로, 회사는 이를 원자재 발주일자로 설명했다. 선급금 총잔액은 1억5000만원으로 기재됐다. 종목 시세 정보에 따르면 이렘의 주가는 4월 6일 16시 10분 기준 550원이며, 전일 대비 16원(-2.83%) 하락했다. 이렘은 1990년 7월 27일 코스닥시장에 상장된 1차 철강 제조업체다.",1,009730|이렘
"한국거래소 공시에 따르면 이렘의 투자주의환기종목 지정일은 2026년 4월 7일이며, 기타 추가적인 조치 또는 세부사항은 별도로 언급되지 않았다. 시장에서는 투자주의환기종목 지정에 따라 이렘의 주식 거래에 각별한 주의가 요구되는 상황으로 받아들여진다.",0,009730|이렘
"[FOCUS]
2026년 3월 13일 공시에 따르면, 에스앤티제1호투자조합은 제3자배정유상증자를 통해 주식 수를 늘렸으며, 이에 따라 지분율이 3.09% 증가했다. 직전 보고 기준일인 2025년 4월 22일에는 특정증권등의 수가 1095만617주였으며, 이번 보고 기준일인 2026년 3월 13일에는 1511만62주로 증가했다.

[DETAIL]
2026년 3월 13일 공시에 따르면, 에스앤티제1호투자조합은 제3자배정유상증자를 통해 주식 수를 늘렸으며, 이에 따라 지분율이 3.09% 증가했다. 직전 보고 기준일인 2025년 4월 22일에는 특정증권등의 수가 1095만617주였으며, 이번 보고 기준일인 2026년 3월 13일에는 1511만62주로 증가했다. 이렘의 주가는 2026년 3월 13일 장마감 기준으로 608원으로, 전일 대비 10원 하락했다.",1,009730|이렘
"[FOCUS]
(2) 보고자에 대한 구체적인 사항(법인, 기타단체, 법령상조합, 민법상 조합의 경우 기재) ※에스앤티제1호투자조합은 2025년 신설된 조합으로, 2025사업연도 결산이 완료되지 아니하여 최근 결산기 재무현황은 기재하지 아니하였습니다.【보고자의 최대주주가 법인, 기타단체, 법령상조합, 민법상 조합의 경우】 (2) 특별관계자에 대한 구체적인 사항(법인, 기타단체, 법령상조합, 민법상 조합의 경우 기재) (2) 집합투자업자에 대한

[DETAIL]
주요 내역을 보면, 보고자 에스앤티 제1호 투자조합은 1511만62주, 20.82%를 보유 중이다. 종목 시세 정보에 따르면 이렘의 주가는 3월 13일 16시 10분 기준 608원이며, 전일 대비 10원(1.62%) 하락했다. 이렘은 1990년 7월 27일 코스닥 시장에 상장된 1차 철강 제조업체다.",1,009730|이렘
"[FOCUS]
주요 내역을 보면, 보고자 아라스틸산업은 403만9332주, 5.56%를 보유 중이다. 종목 시세 정보에 따르면 이렘의 주가는 2026년 3월 13일 16시 10분 기준 장마감 가격인 608원이며, 전일 대비 10원(1.62%) 하락했다.

[DETAIL]
주요 내역을 보면, 보고자 아라스틸산업은 403만9332주, 5.56%를 보유 중이다. 아라스틸산업은 제3자배정유상증자를 통해 주식을 취득했다고 밝혔다. 종목 시세 정보에 따르면 이렘의 주가는 2026년 3월 13일 16시 10분 기준 장마감 가격인 608원이며, 전일 대비 10원(1.62%) 하락했다.",1,009730|이렘
"[FOCUS]
최근 실적(2024년 12월 연결 기준)에서 자산총계는 537억원, 부채총계는 209억원, 자본총계는 328억원이었다. 매출액은 281억원, 영업손실은 108억원, 당기순손실은 133억원을 기록했다.

[DETAIL]
이번 해제 대상은 지더블유바이텍 보통주이며, 해제 사유는 상장폐지에 따른 정리매매 개시다. 관련 근거는 코스닥시장상장규정 제18조 및 동규정시행세칙 제19조다. 상장폐지 내역에 따르면 거래소는 기업의 계속성 및 경영의 투명성 등을 종합적으로 고려해 상장폐지 기준에 해당한다고 결정했다.",0,036180|지더블유바이텍
지더블유바이텍(036180)이 상장폐지 기준에 해당해 정리매매가 개시된다. 한국거래소에 따르면 회사의 보통주는 코스닥시장상장규정 제18조 및 동규정시행세칙 제19조에 근거해 2026년 3월 6일부터 매매거래가 정지...,0,036180|지더블유바이텍
지더블유바이텍(036180)이 부여받은 9개월의 개선기간이 종료됨에 따라 상장폐지 여부가 조만간 결정될 예정이다. 한국거래소에 따르면 코스닥시장위원회는 지난 25년 4월 8일 지더블유바이텍에 9개월의 개선기간을...,0,036180|지더블유바이텍
기업회생절차(법정관리)중인 코스닥 상장사 지더블유바이텍이 공개 매각에 나섰다. 24일 투자은행(IB)업계에 따르면 지더블유바이텍의 매각 주간사인 삼일회계법인은 내달 2일까지 잠재 매수자들을 대상으로 인수의향서...,1,036180|지더블유바이텍
"[FOCUS]
최근 실적에 따르면, 진양홀딩스는 2024년 12월 연결 기준으로 자산총계 6670억원, 부채총계 2259억원, 자본총계 4411억원을 기록했다. 매출액은 2868억원, 영업이익은 49억원, 당기순이익은 209억원이다.

[DETAIL]
이번 주식 취득은 구주주배정 유상증자에 따른 것으로, 취득 단가는 2250원으로 확정됐다. 진양홀딩스의 2026년 3월 18일 장마감 기준 주가는 전일 대비 0.33% 상승한 3035원을 기록했다. 최근 실적에 따르면, 진양홀딩스는 2024년 12월 연결 기준으로 자산총계 6670억원, 부채총계 2259억원, 자본총계 4411억원을 기록했다.",1,092230|KPX홀딩스
"[FOCUS]
KPX홀딩스와 특별관계자 6인의 2026년 3월 18일 기준 진양홀딩스 보유 주식등의 수는 4323만375주, 보유 비율은 67.66%로 보고됐다. 세부 변동 내역을 보면, 2026년 3월 12일 KPX홀딩스는 유상신주취득으로 의결권있는 주식 557만3507주가 증가했다.

[DETAIL]
KPX홀딩스와 특별관계자 6인의 2026년 3월 18일 기준 진양홀딩스 보유 주식등의 수는 4323만375주, 보유 비율은 67.66%로 보고됐다. 주요 내역을 보면, 보고자 KPX홀딩스는 4308만9797주, 67.43%, 특별관계자 이나영은 4786주, 0.01%, 양재웅은 5783주, 0.01%를 보유 중이다. 이번 보고 사유는 구주주배정 유상증자 참여에 따른 신주 취득·구주주배정 유상신주 취득 및 발행회사의 발행주식총수 증가 등에 따른 보유비율 등의 변동으로 제시됐다.",1,092230|KPX홀딩스
"[FOCUS]
KPX홀딩스는 2025년 당기순이익이 1160억7869만5000원으로 전년 1187억7947만8000원보다 2.3% 감소했다고 밝혔다. 회사 측은 실적 변동의 주요 원인으로 판매수량 감소와 제품판가 및 원재료 스프레드 축소에 따른 영업이익 감소를 들었다.

[DETAIL]
KPX홀딩스는 2025년 당기순이익이 1160억7869만5000원으로 전년 1187억7947만8000원보다 2.3% 감소했다고 밝혔다. 결산 기간은 2025년 1월 1일부터 2025년 12월 31일까지다. 회사 측은 실적 변동의 주요 원인으로 판매수량 감소와 제품판가 및 원재료 스프레드 축소에 따른 영업이익 감소를 들었다.",0,092230|KPX홀딩스
"[FOCUS]
이번 주식 수 감소의 주요 원인은 2025년 12월 1일에 발생한 회사분할이다. 최근 실적을 보면, KPX케미칼은 2024년 12월 결산 기준으로 자산 총계 8806억원, 부채 총계 1794억원, 자본 총계 7013억원을 기록했다.

[DETAIL]
이번 주식 수 감소의 주요 원인은 2025년 12월 1일에 발생한 회사분할이다. 이에 따라 KPX홀딩스의 지분율은 52.55%에서 52.28%로 0.27%포인트 하락했다. KPX케미칼의 주가는 12월 8일 오전 10시 50분 한국거래소 기준으로 전일 대비 변동 없이 5만2900원에 거래되고 있다.",1,092230|KPX홀딩스
"[FOCUS]
KPX일렉트로켐은 LCD용 세정제를 비롯해 반도체용 식각액과 반도체 소모성 원료인 CMP PAD를 제조하는 회사다. KPX홀딩스는 KPX일렉트로켐을 신규 자회사로 편입했다고 2일 공시했다.

[DETAIL]
KPX홀딩스는 KPX일렉트로켐을 신규 자회사로 편입했다고 2일 공시했다. KPX일렉트로켐은 LCD용 세정제를 비롯해 반도체용 식각액과 반도체 소모성 원료인 CMP PAD를 제조하는 회사다. 기존 KPX케미칼 내 전자재료사업부문이 인적분할되면서 신설됐다. 총자산은 729억원 수준이다.",1,092230|KPX홀딩스
